"LINE","MODIFIED","UNIQUE_ID","LABEL_TYPE","PRINTER_ID","ENABLED","PRINTER_TYPE","IP_ADDRESS","PORT","GROUP_ID","LANGUAGE","PRINTER_DPI","PROCESS_ORDER","MATERIAL","MATERIAL_TYPE","MATERIAL_DESCRIPTION","SHELF_LIFE_UOM","SHELF_LIFE","SHELF_LIFE_RULE","BATCH_NUMBER","REQUIRED_RESOURCE","PLANT","LOCATION_ID","DATE_OF_MANUFACTURE","EXPIRY_DATE","PROD_EAN","PROD_VARIANT","BASE_QUANTITY","PROD_UOM","BASE_EAN","BASE_VARIANT","PROD_QUANTITY","BASE_UOM","CUSTOMER_ID","CUSTOMER_NAME","PRINT_COPIES","MODULE_ID","OVERRIDE_MANUFACTURE_DATE","OVERRIDE_EXPIRY_DATE","OVERRIDE_BATCH_PREFIX","BATCH_PREFIX","BATCH_SUFFIX","REPORT_TYPE","MODULE_TYPE","REPORT_FILENAME","PART_NO","LAYERS"
"CETEC 2","Y","867ca6df-9832-474a-b939-ecd13ab105a5","Pallet","ZEBRA CETEC 2","Y","Zebra","192.168.1.60","9100","Pallet","ZPL","300","051801","8002266","FERT","S.R. PET FOOD FOR STERILIZED CATS 20 KG","D","549","=","0171051801","CETEC2","0925","WH-ALM0","19-Jun-2020 16:24:06","20-Dec-2021 00:00:00","08413318001683","00","39.000","UNI","08413318001683","00","39.000","UNI","SELF","C&D Foods SPAIN","1","RPT_PALLET_LABEL","N","N","N","0171051801","","Label","REPORT","zebra_200dpi_pallet_label_a5_cdf_val.lbl","","13"
