"LINE","MODIFIED","UNIQUE_ID","LABEL_TYPE","PRINTER_ID","ENABLED","PRINTER_TYPE","IP_ADDRESS","PORT","GROUP_ID","LANGUAGE","PRINTER_DPI","PROCESS_ORDER","MATERIAL","MATERIAL_TYPE","MATERIAL_DESCRIPTION","SHELF_LIFE_UOM","SHELF_LIFE","SHELF_LIFE_RULE","BATCH_NUMBER","REQUIRED_RESOURCE","PLANT","LOCATION_ID","DATE_OF_MANUFACTURE","EXPIRY_DATE","PROD_EAN","PROD_VARIANT","BASE_QUANTITY","PROD_UOM","BASE_EAN","BASE_VARIANT","PROD_QUANTITY","BASE_UOM","CUSTOMER_ID","CUSTOMER_NAME","PRINT_COPIES","MODULE_ID","OVERRIDE_MANUFACTURE_DATE","OVERRIDE_EXPIRY_DATE","OVERRIDE_BATCH_PREFIX","BATCH_PREFIX","BATCH_SUFFIX","REPORT_TYPE","MODULE_TYPE","REPORT_FILENAME","PART_NO"
"FOIL_IN_CRS","Y","26e1f447-6211-4e9f-9588-f637fadaa62d","Pack","FOIL_IN_CRS","Y","Logopak","127.0.0.1","9100","Pack","LEAP","200","22837585","43319818","HALB","FELIX DblyDl GiJ Trout&Hrg BSt 100g XE","M","24","+","8130093360","DP4P2PCK","0933","WISBECH","10-May-2018 18:48:21","31-May-2020 00:00:00","07613033137099","00","1.000","EA","07613033137099","00","1.000","EA","SELF","Nestle Purina","1","RPT_PACK_LABEL","N","N","N","81300933","60","Standard","REPORT","pack_label_01.jrxml",""
