"LINE","MODIFIED","UNIQUE_ID","LABEL_TYPE","PRINTER_ID","ENABLED","PRINTER_TYPE","IP_ADDRESS","PORT","GROUP_ID","LANGUAGE","PRINTER_DPI","PROCESS_ORDER","MATERIAL","MATERIAL_TYPE","MATERIAL_DESCRIPTION","SHELF_LIFE_UOM","SHELF_LIFE","SHELF_LIFE_RULE","BATCH_NUMBER","REQUIRED_RESOURCE","PLANT","LOCATION_ID","DATE_OF_MANUFACTURE","EXPIRY_DATE","PROD_EAN","PROD_VARIANT","BASE_QUANTITY","PROD_UOM","BASE_EAN","BASE_VARIANT","PROD_QUANTITY","BASE_UOM","CUSTOMER_ID","CUSTOMER_NAME","PRINT_COPIES","MODULE_ID","OVERRIDE_MANUFACTURE_DATE","OVERRIDE_EXPIRY_DATE","OVERRIDE_BATCH_PREFIX","BATCH_PREFIX","BATCH_SUFFIX","REPORT_TYPE","MODULE_TYPE","REPORT_FILENAME","PART_NO"
"CARTONBOX 1","Y","86ebe382-f95e-474e-92f6-36a6cdb88977","Pack","CRTBOX1: LGP515","Y","Logopak","10.231.151.160","9100","Pack","LEAP","200","10272224","43396773","HALB","GOURMET PERLE GiG Lamb Pouch BSt 85g XB","M","24","+","8165091750","POUCH05","0917","BUK","14-Jun-2018 14:28:04","30-Jun-2020 23:59:59","05000161030460","77","1.000","CS","05000161030460","98","1.000","EA","SELF","Nestle BUK","1","RPT_PACK_LABEL","N","N","N","81650917","50","Label","REPORT","zebra_300dpi_pack_label_npp_buk_sled.lbl",""
