"350001612295875338","43207139","5000161029723","14","4752.000","EA","Unrestricted","2012-01-31T00:00:00","2010-01-13T13:51:04","0008093330","Unrestricted"
"350001612295889052","43066147","5000161023462","97","4752.000","EA","Unrestricted","2012-01-31T00:00:00","2010-01-09T02:11:05","0009093330","Unrestricted"
"350001612295889069","43066147","5000161023462","97","4752.000","EA","Unrestricted","2012-01-31T00:00:00","2010-01-09T02:11:08","0009093330","Unrestricted"
"350001612295889168","43066147","5000161023462","97","4752.000","EA","Unrestricted","2012-01-31T00:00:00","2010-01-09T03:35:23","0009093330","Unrestricted"
"350001612295889519","43207355","5000161029730","14","4752.000","EA","Unrestricted","2012-01-31T00:00:00","2010-01-09T02:07:15","0009093330","Unrestricted"
"350001612295889564","43207355","5000161029730","14","4752.000","EA","Unrestricted","2012-01-31T00:00:00","2010-01-09T02:07:12","0009093330","Unrestricted"
